Flow stats:
- Total flows: 17

CPU core stats:
- Total epochs: 88441
- Time-avg cores: 1

epoch:0, core:1, rate:32
epoch:1, core:1, rate:128
epoch:2, core:1, rate:128
epoch:3, core:1, rate:64
epoch:4, core:1, rate:128
epoch:5, core:1, rate:96
epoch:6, core:1, rate:96
epoch:7, core:1, rate:96
epoch:8, core:1, rate:96
epoch:9, core:1, rate:128
epoch:10, core:1, rate:128
epoch:11, core:1, rate:128
epoch:12, core:1, rate:96
epoch:13, core:1, rate:96
epoch:14, core:1, rate:64
epoch:15, core:1, rate:96
epoch:16, core:1, rate:96
epoch:17, core:1, rate:64
epoch:18, core:1, rate:64
epoch:19, core:1, rate:64
epoch:20, core:1, rate:128
epoch:21, core:1, rate:96
epoch:22, core:1, rate:96
epoch:23, core:1, rate:96
epoch:24, core:1, rate:96
epoch:25, core:1, rate:96
epoch:26, core:1, rate:96
epoch:27, core:1, rate:95
epoch:28, core:1, rate:128
epoch:29, core:1, rate:96
epoch:30, core:1, rate:128
epoch:31, core:1, rate:94
epoch:32, core:1, rate:96
epoch:33, core:1, rate:128
epoch:34, core:1, rate:96
epoch:35, core:1, rate:96
epoch:36, core:1, rate:127
epoch:37, core:1, rate:96
epoch:38, core:1, rate:63
epoch:39, core:1, rate:64
epoch:40, core:1, rate:94
epoch:41, core:1, rate:96
epoch:42, core:1, rate:125
epoch:43, core:1, rate:128
epoch:44, core:1, rate:128
epoch:45, core:1, rate:125
epoch:46, core:1, rate:94
epoch:47, core:1, rate:128
epoch:48, core:1, rate:128
epoch:49, core:1, rate:160
epoch:50, core:1, rate:128
epoch:51, core:1, rate:128
epoch:52, core:1, rate:128
epoch:53, core:1, rate:96
epoch:54, core:1, rate:96
epoch:55, core:1, rate:128
epoch:56, core:1, rate:96
epoch:57, core:1, rate:96
epoch:58, core:1, rate:127
epoch:59, core:1, rate:128
epoch:60, core:1, rate:125
epoch:61, core:1, rate:128
epoch:62, core:1, rate:128
epoch:63, core:1, rate:96
epoch:64, core:1, rate:95
epoch:65, core:1, rate:96
epoch:66, core:1, rate:128
epoch:67, core:1, rate:96
epoch:68, core:1, rate:159
epoch:69, core:1, rate:96
epoch:70, core:1, rate:64
epoch:71, core:1, rate:128
epoch:72, core:1, rate:96
epoch:73, core:1, rate:128
epoch:74, core:1, rate:96
epoch:75, core:1, rate:160
epoch:76, core:1, rate:96
epoch:77, core:1, rate:127
epoch:78, core:1, rate:128
epoch:79, core:1, rate:128
epoch:80, core:1, rate:96
epoch:81, core:1, rate:128
epoch:82, core:1, rate:96
epoch:83, core:1, rate:128
epoch:84, core:1, rate:95
epoch:85, core:1, rate:96
epoch:86, core:1, rate:92
epoch:87, core:1, rate:64
epoch:88, core:1, rate:64
epoch:89, core:1, rate:96
epoch:90, core:1, rate:126
epoch:91, core:1, rate:128
epoch:92, core:1, rate:95
epoch:93, core:1, rate:128
epoch:94, core:1, rate:128
epoch:95, core:1, rate:128
epoch:96, core:1, rate:128
epoch:97, core:1, rate:128
epoch:98, core:1, rate:95
epoch:99, core:1, rate:127
epoch:100, core:1, rate:96
epoch:101, core:1, rate:128
epoch:102, core:1, rate:128
epoch:103, core:1, rate:96
epoch:104, core:1, rate:95
epoch:105, core:1, rate:127
epoch:106, core:1, rate:96
epoch:107, core:1, rate:64
epoch:108, core:1, rate:96
epoch:109, core:1, rate:127
epoch:110, core:1, rate:159
epoch:111, core:1, rate:96
epoch:112, core:1, rate:95
epoch:113, core:1, rate:160
epoch:114, core:1, rate:128
epoch:115, core:1, rate:95
epoch:116, core:1, rate:128
epoch:117, core:1, rate:128
epoch:118, core:1, rate:128
epoch:119, core:1, rate:96
epoch:120, core:1, rate:96
epoch:121, core:1, rate:95
epoch:122, core:1, rate:128
epoch:123, core:1, rate:96
epoch:124, core:1, rate:128
epoch:125, core:1, rate:128
epoch:126, core:1, rate:127
epoch:127, core:1, rate:94
epoch:128, core:1, rate:128
epoch:129, core:1, rate:160
epoch:130, core:1, rate:160
epoch:131, core:1, rate:160
epoch:132, core:1, rate:192
epoch:133, core:1, rate:160
epoch:134, core:1, rate:192
epoch:135, core:1, rate:192
epoch:136, core:1, rate:192
epoch:137, core:1, rate:192
epoch:138, core:1, rate:192
epoch:139, core:1, rate:192
epoch:140, core:1, rate:192
epoch:141, core:1, rate:192
epoch:142, core:1, rate:192
