Flow stats:
- Total flows: 33

CPU core stats:
- Total epochs: 47987
- Time-avg cores: 1

epoch:0, core:1, rate:32
epoch:1, core:1, rate:256
epoch:2, core:1, rate:192
epoch:3, core:1, rate:192
epoch:4, core:1, rate:192
epoch:5, core:1, rate:256
epoch:6, core:1, rate:192
epoch:7, core:1, rate:192
epoch:8, core:1, rate:160
epoch:9, core:1, rate:128
epoch:10, core:1, rate:96
epoch:11, core:1, rate:224
epoch:12, core:1, rate:160
epoch:13, core:1, rate:192
epoch:14, core:1, rate:160
epoch:15, core:1, rate:191
epoch:16, core:1, rate:224
epoch:17, core:1, rate:190
epoch:18, core:1, rate:224
epoch:19, core:1, rate:160
epoch:20, core:1, rate:190
epoch:21, core:1, rate:128
epoch:22, core:1, rate:190
epoch:23, core:1, rate:189
epoch:24, core:1, rate:222
epoch:25, core:1, rate:189
epoch:26, core:1, rate:224
epoch:27, core:1, rate:256
epoch:28, core:1, rate:224
epoch:29, core:1, rate:192
epoch:30, core:1, rate:192
epoch:31, core:1, rate:160
epoch:32, core:1, rate:255
epoch:33, core:1, rate:221
epoch:34, core:1, rate:256
epoch:35, core:1, rate:191
epoch:36, core:1, rate:224
epoch:37, core:1, rate:255
epoch:38, core:1, rate:160
epoch:39, core:1, rate:224
epoch:40, core:1, rate:224
epoch:41, core:1, rate:192
epoch:42, core:1, rate:223
epoch:43, core:1, rate:192
epoch:44, core:1, rate:192
epoch:45, core:1, rate:224
epoch:46, core:1, rate:191
epoch:47, core:1, rate:124
epoch:48, core:1, rate:128
epoch:49, core:1, rate:190
epoch:50, core:1, rate:191
epoch:51, core:1, rate:224
epoch:52, core:1, rate:224
epoch:53, core:1, rate:255
epoch:54, core:1, rate:255
epoch:55, core:1, rate:224
epoch:56, core:1, rate:192
epoch:57, core:1, rate:190
epoch:58, core:1, rate:160
epoch:59, core:1, rate:223
epoch:60, core:1, rate:223
epoch:61, core:1, rate:223
epoch:62, core:1, rate:224
epoch:63, core:1, rate:223
epoch:64, core:1, rate:224
epoch:65, core:1, rate:192
epoch:66, core:1, rate:223
epoch:67, core:1, rate:224
epoch:68, core:1, rate:192
epoch:69, core:1, rate:157
epoch:70, core:1, rate:288
epoch:71, core:1, rate:288
epoch:72, core:1, rate:320
epoch:73, core:1, rate:384
epoch:74, core:1, rate:384
epoch:75, core:1, rate:352
epoch:76, core:1, rate:352
epoch:77, core:1, rate:352
epoch:78, core:1, rate:384
epoch:79, core:1, rate:352
epoch:80, core:1, rate:256
epoch:81, core:1, rate:192
epoch:82, core:1, rate:224
epoch:83, core:1, rate:160
epoch:84, core:1, rate:192
epoch:85, core:1, rate:192
epoch:86, core:1, rate:192
epoch:87, core:1, rate:352
epoch:88, core:1, rate:256
epoch:89, core:1, rate:224
epoch:90, core:1, rate:160
epoch:91, core:1, rate:224
epoch:92, core:1, rate:192
epoch:93, core:1, rate:160
epoch:94, core:1, rate:224
epoch:95, core:1, rate:224
epoch:96, core:1, rate:288
epoch:97, core:1, rate:223
epoch:98, core:1, rate:224
epoch:99, core:1, rate:256
epoch:100, core:1, rate:224
epoch:101, core:1, rate:256
epoch:102, core:1, rate:220
epoch:103, core:1, rate:222
epoch:104, core:1, rate:254
epoch:105, core:1, rate:351
epoch:106, core:1, rate:224
epoch:107, core:1, rate:192
epoch:108, core:1, rate:192
epoch:109, core:1, rate:188
epoch:110, core:1, rate:192
epoch:111, core:1, rate:160
epoch:112, core:1, rate:224
epoch:113, core:1, rate:224
epoch:114, core:1, rate:191
epoch:115, core:1, rate:222
epoch:116, core:1, rate:256
epoch:117, core:1, rate:224
epoch:118, core:1, rate:288
epoch:119, core:1, rate:192
epoch:120, core:1, rate:224
epoch:121, core:1, rate:192
epoch:122, core:1, rate:256
epoch:123, core:1, rate:189
epoch:124, core:1, rate:224
epoch:125, core:1, rate:192
epoch:126, core:1, rate:160
epoch:127, core:1, rate:191
epoch:128, core:1, rate:223
epoch:129, core:1, rate:256
epoch:130, core:1, rate:288
epoch:131, core:1, rate:224
epoch:132, core:1, rate:224
epoch:133, core:1, rate:192
epoch:134, core:1, rate:190
epoch:135, core:1, rate:224
epoch:136, core:1, rate:223
epoch:137, core:1, rate:160
epoch:138, core:1, rate:191
epoch:139, core:1, rate:128
epoch:140, core:1, rate:192
epoch:141, core:1, rate:192
epoch:142, core:1, rate:191
epoch:143, core:1, rate:160
epoch:144, core:1, rate:288
epoch:145, core:1, rate:160
epoch:146, core:1, rate:224
epoch:147, core:1, rate:256
epoch:148, core:1, rate:192
epoch:149, core:1, rate:192
epoch:150, core:1, rate:224
epoch:151, core:1, rate:224
epoch:152, core:1, rate:223
epoch:153, core:1, rate:320
epoch:154, core:1, rate:192
epoch:155, core:1, rate:352
epoch:156, core:1, rate:352
epoch:157, core:1, rate:352
epoch:158, core:1, rate:320
epoch:159, core:1, rate:256
epoch:160, core:1, rate:190
epoch:161, core:1, rate:192
epoch:162, core:1, rate:256
epoch:163, core:1, rate:160
epoch:164, core:1, rate:255
epoch:165, core:1, rate:223
epoch:166, core:1, rate:213
epoch:167, core:1, rate:204
epoch:168, core:1, rate:176
epoch:169, core:1, rate:149
epoch:170, core:1, rate:224
epoch:171, core:1, rate:160
epoch:172, core:1, rate:224
epoch:173, core:1, rate:192
epoch:174, core:1, rate:159
epoch:175, core:1, rate:192
epoch:176, core:1, rate:128
epoch:177, core:1, rate:160
epoch:178, core:1, rate:192
epoch:179, core:1, rate:160
epoch:180, core:1, rate:192
epoch:181, core:1, rate:224
epoch:182, core:1, rate:224
epoch:183, core:1, rate:192
epoch:184, core:1, rate:192
epoch:185, core:1, rate:159
epoch:186, core:1, rate:224
epoch:187, core:1, rate:255
epoch:188, core:1, rate:219
epoch:189, core:1, rate:223
epoch:190, core:1, rate:256
