Flow stats:
- Total flows: 80

CPU core stats:
- Total epochs: 12819
- Time-avg cores: 1

epoch:0, core:1, rate:32
epoch:1, core:1, rate:768
epoch:2, core:1, rate:768
epoch:3, core:1, rate:576
epoch:4, core:1, rate:607
epoch:5, core:1, rate:766
epoch:6, core:1, rate:665
epoch:7, core:1, rate:795
epoch:8, core:1, rate:800
epoch:9, core:1, rate:860
epoch:10, core:1, rate:798
epoch:11, core:1, rate:799
epoch:12, core:1, rate:800
epoch:13, core:1, rate:601
epoch:14, core:1, rate:799
epoch:15, core:1, rate:797
epoch:16, core:1, rate:733
epoch:17, core:1, rate:766
epoch:18, core:1, rate:799
epoch:19, core:1, rate:861
epoch:20, core:1, rate:1376
epoch:21, core:1, rate:1280
epoch:22, core:1, rate:1024
epoch:23, core:1, rate:736
epoch:24, core:1, rate:928
epoch:25, core:1, rate:736
epoch:26, core:1, rate:831
epoch:27, core:1, rate:896
epoch:28, core:1, rate:888
epoch:29, core:1, rate:863
epoch:30, core:1, rate:700
epoch:31, core:1, rate:861
epoch:32, core:1, rate:832
epoch:33, core:1, rate:765
epoch:34, core:1, rate:704
epoch:35, core:1, rate:926
epoch:36, core:1, rate:766
epoch:37, core:1, rate:766
epoch:38, core:1, rate:640
epoch:39, core:1, rate:735
epoch:40, core:1, rate:768
epoch:41, core:1, rate:959
epoch:42, core:1, rate:1216
epoch:43, core:1, rate:958
epoch:44, core:1, rate:798
epoch:45, core:1, rate:785
epoch:46, core:1, rate:693
epoch:47, core:1, rate:703
epoch:48, core:1, rate:640
epoch:49, core:1, rate:768
epoch:50, core:1, rate:798
epoch:51, core:1, rate:858
epoch:52, core:1, rate:800
epoch:53, core:1, rate:668
epoch:54, core:1, rate:959
epoch:55, core:1, rate:831
epoch:56, core:1, rate:1080
epoch:57, core:1, rate:960
epoch:58, core:1, rate:1088
epoch:59, core:1, rate:924
epoch:60, core:1, rate:1056
epoch:61, core:1, rate:798
epoch:62, core:1, rate:670
epoch:63, core:1, rate:734
epoch:64, core:1, rate:637
epoch:65, core:1, rate:734
epoch:66, core:1, rate:756
epoch:67, core:1, rate:830
epoch:68, core:1, rate:894
epoch:69, core:1, rate:832
epoch:70, core:1, rate:960
epoch:71, core:1, rate:798
epoch:72, core:1, rate:703
epoch:73, core:1, rate:768
epoch:74, core:1, rate:589
epoch:75, core:1, rate:766
epoch:76, core:1, rate:863
epoch:77, core:1, rate:827
epoch:78, core:1, rate:669
epoch:79, core:1, rate:672
epoch:80, core:1, rate:669
epoch:81, core:1, rate:671
epoch:82, core:1, rate:704
epoch:83, core:1, rate:734
epoch:84, core:1, rate:831
epoch:85, core:1, rate:1055
epoch:86, core:1, rate:991
epoch:87, core:1, rate:1024
epoch:88, core:1, rate:799
epoch:89, core:1, rate:830
epoch:90, core:1, rate:703
epoch:91, core:1, rate:831
epoch:92, core:1, rate:797
epoch:93, core:1, rate:831
epoch:94, core:1, rate:926
epoch:95, core:1, rate:639
epoch:96, core:1, rate:733
epoch:97, core:1, rate:701
epoch:98, core:1, rate:703
